@relation twit_classification

@attribute 1st_person_pro numeric
@attribute 2nd_person_pro numeric
@attribute 3rd_person_pro numeric
@attribute coord_conj numeric
@attribute past_verb numeric
@attribute future_tense numeric
@attribute comma numeric
@attribute colon numeric
@attribute dash numeric
@attribute parenthese numeric
@attribute ellipse numeric
@attribute common_noun numeric
@attribute proper_noun numeric
@attribute adverb numeric
@attribute wh_word numeric
@attribute slang numeric
@attribute all_upper_word numeric
@attribute avg_sent_len numeric
@attribute avg_token_len numeric
@attribute num_of_sent numeric
@attribute twit {pop-stars,news-feed}

@data
0,1,0,1,0,1,1,0,1,0,0,3,2,1,0,0,0,8.500000,4.315789,2,pop-stars
0,1,1,0,2,0,2,0,2,0,0,5,5,1,0,0,0,11.000000,3.125000,2,pop-stars
0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,2,11.500000,3.500000,2,pop-stars
1,4,0,0,0,1,1,0,0,0,0,3,1,2,2,3,0,13.000000,3.407407,2,pop-stars
1,0,1,1,0,1,3,0,1,0,0,4,3,1,0,1,0,22.000000,2.961538,1,pop-stars
0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,4,14.000000,6.285714,1,pop-stars
0,0,2,0,0,0,0,1,0,0,0,8,1,0,0,0,4,11.000000,3.520000,2,pop-stars
2,0,1,2,0,0,1,0,0,0,0,1,1,1,0,1,0,10.500000,3.454545,2,pop-stars
1,1,0,0,0,0,2,0,1,0,0,3,2,0,0,0,1,18.000000,4.100000,1,pop-stars
0,3,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,21.000000,3.260870,1,pop-stars
1,0,1,0,0,0,1,0,0,0,0,7,0,1,1,0,1,25.000000,4.000000,1,pop-stars
0,0,0,1,1,0,2,0,0,0,0,8,4,2,1,0,0,8.000000,3.884615,3,pop-stars
2,1,0,0,0,0,1,0,0,0,0,4,1,1,0,2,0,10.000000,2.869565,2,pop-stars
0,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0,0,13.500000,3.714286,2,pop-stars
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.000000,3.000000,1,pop-stars
0,1,0,0,0,0,0,0,0,0,0,7,1,3,0,1,0,7.000000,3.458333,3,pop-stars
0,2,2,1,1,0,0,1,0,1,0,6,0,3,1,1,0,12.500000,3.206897,2,pop-stars
0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,14.000000,3.437500,1,pop-stars
1,0,1,0,1,0,0,1,0,0,0,5,3,1,1,0,2,7.666667,3.200000,3,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
0,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,5.000000,2.863636,4,pop-stars
2,0,1,0,0,0,1,0,0,0,0,7,0,2,0,1,0,15.000000,3.181818,2,pop-stars
2,0,1,2,0,0,1,0,0,0,0,1,1,1,0,1,0,10.500000,3.217391,2,pop-stars
1,1,0,1,0,0,0,1,0,0,0,8,1,1,0,0,2,4.250000,3.350000,4,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
2,0,1,1,2,0,2,0,0,0,0,6,1,3,0,1,0,9.000000,3.100000,3,pop-stars
2,1,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,12.000000,3.214286,1,pop-stars
0,0,0,1,0,0,3,0,0,0,0,8,3,2,0,0,0,14.000000,3.451613,2,pop-stars
2,2,0,2,1,0,0,0,0,0,0,5,2,1,1,0,0,9.333333,3.392857,3,pop-stars
0,0,1,0,0,0,0,1,0,0,0,5,5,4,0,2,1,14.000000,3.058824,2,pop-stars
0,2,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,6.333333,3.714286,3,pop-stars
1,0,0,0,0,0,0,1,0,0,0,6,2,1,0,0,7,11.000000,3.583333,2,pop-stars
0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,1,0,5.333333,3.944444,3,pop-stars
1,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0,0,5.000000,2.882353,3,pop-stars
2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,14.000000,3.133333,1,pop-stars
0,0,0,0,0,0,2,3,0,0,0,16,2,1,0,0,20,25.000000,3.800000,1,pop-stars
2,1,0,0,2,0,1,0,0,0,0,6,0,1,0,1,0,5.500000,3.083333,4,pop-stars
0,0,0,0,0,0,1,0,1,0,0,5,2,0,0,0,0,9.500000,3.761905,2,pop-stars
2,0,0,0,1,0,2,0,0,0,0,3,1,3,0,0,0,12.500000,3.551724,2,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
0,1,1,1,1,0,4,0,0,0,0,6,3,0,0,1,0,7.000000,3.807692,3,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,3.000000,3.000000,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,1,4.000000,4.428571,3,pop-stars
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.000000,3.545455,2,pop-stars
0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,6.250000,3.703704,4,pop-stars
1,1,0,1,1,0,0,0,0,0,0,10,0,2,0,0,0,13.000000,3.357143,2,pop-stars
1,0,1,0,1,0,0,0,0,0,0,6,1,0,0,0,0,7.666667,3.956522,3,pop-stars
0,1,0,1,1,0,1,0,0,0,0,8,0,0,1,1,1,28.000000,3.733333,1,pop-stars
0,2,0,2,0,1,1,1,0,0,0,5,4,0,0,0,1,11.000000,3.307692,2,pop-stars
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.000000,2.000000,1,pop-stars
0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,5,6.000000,4.833333,1,pop-stars
2,2,0,0,2,0,0,0,0,0,0,6,0,1,0,0,0,8.333333,3.740741,3,pop-stars
3,0,1,1,0,0,2,0,0,0,0,4,0,2,0,0,0,9.333333,2.515152,3,pop-stars
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.000000,2.600000,1,pop-stars
1,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,7.000000,4.125000,1,pop-stars
1,0,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,5.000000,3.347826,4,pop-stars
2,0,0,1,1,0,1,0,0,0,0,4,3,1,1,0,1,24.000000,3.423077,1,pop-stars
2,0,0,0,0,0,1,1,0,1,0,6,1,1,0,0,0,17.000000,3.476190,1,pop-stars
3,1,0,2,0,0,2,0,0,0,0,7,0,0,0,0,0,14.000000,2.542857,2,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,2,12.000000,3.571429,1,pop-stars
4,0,0,1,1,0,2,0,0,0,0,6,0,1,0,0,0,13.500000,3.500000,2,pop-stars
0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,9,9.000000,3.916667,1,pop-stars
1,0,0,0,0,0,0,1,0,0,0,7,1,3,0,1,1,7.666667,3.360000,3,pop-stars
0,0,0,0,0,0,0,1,0,0,0,3,4,1,0,0,6,8.500000,3.368421,2,pop-stars
0,0,0,3,0,0,2,0,1,0,0,6,0,0,0,0,2,22.000000,3.791667,1,pop-stars
1,0,0,0,1,0,1,1,1,1,0,5,0,1,0,0,0,9.000000,2.909091,2,pop-stars
0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,10.000000,2.846154,1,pop-stars
1,0,1,2,0,0,0,0,0,0,0,10,0,0,0,0,2,5.500000,3.565217,4,pop-stars
0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,0,20.000000,4.800000,1,pop-stars
0,1,0,0,1,1,1,0,0,0,0,6,0,3,0,1,0,8.000000,3.185185,3,pop-stars
1,0,0,1,0,0,1,0,0,0,0,6,2,1,0,0,1,27.000000,3.862069,1,pop-stars
0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,15.000000,4.352941,1,pop-stars
1,0,1,0,0,0,2,0,1,0,0,5,0,2,0,0,0,10.000000,2.708333,2,pop-stars
0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,17,5.000000,3.600000,4,pop-stars
0,1,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,8.333333,3.296296,3,pop-stars
1,0,1,0,3,0,0,0,0,0,0,1,2,3,0,1,0,4.750000,3.000000,4,pop-stars
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,4.000000,2.600000,1,pop-stars
0,0,0,1,1,0,0,0,0,0,0,7,0,3,0,1,0,6.250000,3.692308,4,pop-stars
3,0,1,0,1,0,1,0,0,0,0,3,3,6,1,1,0,9.333333,3.354839,3,pop-stars
1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,7.000000,3.750000,1,pop-stars
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,4,4.000000,4.800000,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6.000000,5.166667,1,pop-stars
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5.000000,4.200000,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.000000,3.666667,1,pop-stars
0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,8.333333,3.592593,3,pop-stars
1,3,0,1,0,0,0,0,0,0,0,2,0,3,0,2,0,10.000000,3.238095,2,pop-stars
1,0,0,0,0,0,2,0,0,0,0,2,3,1,0,0,0,10.500000,3.541667,2,pop-stars
1,2,0,0,0,0,1,0,0,0,0,5,0,0,0,2,0,8.333333,3.423077,3,pop-stars
0,0,0,1,0,0,0,1,0,0,0,4,1,0,0,0,0,17.000000,4.500000,1,pop-stars
3,0,1,1,0,0,1,0,0,0,0,2,0,2,0,0,0,21.000000,2.807692,1,pop-stars
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2.000000,6.000000,1,pop-stars
0,3,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,9.000000,3.857143,3,pop-stars
2,0,0,0,1,0,3,0,0,0,0,7,0,0,0,1,1,16.000000,3.500000,1,pop-stars
0,0,0,0,0,0,2,2,0,0,0,7,3,0,0,0,0,10.500000,3.269231,2,pop-stars
1,1,0,1,1,0,1,0,0,0,0,7,1,0,0,1,1,8.333333,3.807692,3,pop-stars
1,0,0,0,0,0,1,0,0,0,0,5,2,1,0,0,0,11.000000,3.869565,2,pop-stars
2,0,0,0,0,0,1,1,0,1,1,5,0,1,0,0,1,9.000000,3.318182,2,pop-stars
1,1,1,1,0,0,1,0,0,0,0,6,0,3,0,0,0,27.000000,3.586207,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
1,2,0,2,3,0,2,0,0,0,0,7,0,0,0,1,0,8.000000,3.074074,3,pop-stars
4,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,9.000000,3.714286,3,pop-stars
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.000000,3.333333,1,pop-stars
0,0,2,1,0,0,0,1,0,0,0,6,2,0,0,0,1,8.000000,4.000000,2,pop-stars
1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,6.333333,3.950000,3,pop-stars
0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,10.000000,4.909091,1,pop-stars
1,0,0,1,0,0,1,0,0,0,0,7,0,2,1,1,1,18.000000,4.285714,1,pop-stars
0,2,0,0,0,0,1,0,0,0,0,8,1,2,0,1,1,7.000000,2.700000,4,pop-stars
1,0,0,2,2,0,1,0,0,0,0,7,0,0,1,0,2,25.000000,4.346154,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.000000,3.000000,2,pop-stars
1,0,0,2,0,0,1,0,0,0,0,8,0,2,1,0,0,22.000000,4.041667,1,pop-stars
0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,8.000000,2.823529,2,pop-stars
0,2,0,0,0,0,1,0,0,0,0,6,2,1,0,0,0,8.000000,3.961538,3,pop-stars
1,3,0,0,0,0,2,0,0,0,0,4,0,1,0,0,0,17.000000,4.050000,1,pop-stars
0,1,0,1,0,0,0,0,0,0,0,9,0,1,1,0,0,13.000000,4.000000,2,pop-stars
2,1,1,1,1,0,0,0,0,2,0,5,1,1,1,0,0,8.000000,2.888889,3,pop-stars
0,1,0,1,0,0,4,0,0,0,0,6,2,1,1,1,0,4.600000,3.148148,5,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000,1.000000,1,pop-stars
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3.000000,3.333333,1,pop-stars
1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,9.000000,3.666667,1,pop-stars
0,2,1,0,1,0,0,1,0,0,0,4,0,1,0,0,0,8.000000,3.705882,2,pop-stars
1,0,0,3,0,0,0,0,0,0,1,6,2,2,0,0,0,13.500000,3.586207,2,pop-stars
0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,5,7.500000,3.235294,2,pop-stars
3,0,2,0,3,0,1,0,0,0,0,5,0,1,2,0,0,14.500000,3.225806,2,pop-stars
3,0,0,1,0,4,2,0,0,0,0,2,2,1,0,0,0,12.500000,4.074074,2,pop-stars
0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,1,0,7.000000,3.444444,1,pop-stars
0,1,0,0,0,1,4,0,0,0,0,9,1,2,0,1,2,22.000000,3.259259,1,pop-stars
1,0,0,0,0,0,0,0,1,0,0,5,6,2,0,0,0,4.800000,3.423077,5,pop-stars
1,1,0,0,1,0,0,0,0,0,0,5,0,2,0,0,0,8.000000,3.360000,3,pop-stars
0,0,0,0,0,0,0,0,1,0,0,5,2,2,0,1,0,9.000000,3.421053,2,pop-stars
0,0,0,0,1,0,1,0,0,0,0,5,2,2,0,1,0,14.000000,3.250000,2,pop-stars
2,0,0,1,0,0,2,0,0,2,0,7,0,2,1,0,0,27.000000,3.468750,1,pop-stars
1,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,13.000000,3.333333,1,pop-stars
1,0,0,1,2,0,3,0,0,0,0,3,5,3,0,0,0,11.500000,3.000000,2,pop-stars
1,0,2,0,1,0,0,1,0,1,0,5,0,0,0,0,0,6.000000,2.925926,4,pop-stars
0,0,0,0,0,0,0,0,2,0,0,4,1,2,0,0,0,15.000000,4.500000,1,pop-stars
1,0,1,0,1,0,0,0,0,0,0,5,0,1,1,0,0,8.000000,4.166667,3,pop-stars
1,0,0,1,0,0,1,0,0,0,0,3,1,1,0,0,0,7.000000,3.375000,2,pop-stars
0,1,1,0,0,0,1,1,0,0,0,3,0,3,0,1,1,6.666667,3.681818,3,pop-stars
0,0,0,1,0,0,1,0,0,0,1,5,2,0,0,0,4,15.000000,2.809524,1,pop-stars
4,0,0,0,0,2,0,0,0,0,0,6,0,2,0,0,0,28.000000,2.702703,1,pop-stars
2,1,0,0,1,0,0,0,0,0,0,4,0,1,0,1,0,6.333333,3.142857,3,pop-stars
0,2,1,0,2,0,0,0,0,0,0,7,3,1,0,0,0,6.500000,3.259259,4,pop-stars
0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,5.000000,2.571429,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
1,0,1,0,0,1,0,0,2,0,0,3,0,1,0,0,0,18.000000,2.952381,1,pop-stars
1,0,1,0,0,0,3,0,1,0,0,5,0,2,0,1,0,16.000000,4.526316,1,pop-stars
1,0,2,0,0,1,0,0,0,0,0,8,0,2,0,0,8,6.000000,4.080000,4,pop-stars
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.000000,4.571429,1,pop-stars
0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,5.000000,3.545455,2,pop-stars
1,0,0,1,0,1,0,0,0,0,0,7,3,0,0,0,2,13.000000,3.592593,2,pop-stars
0,0,1,0,0,0,0,0,0,0,0,9,3,0,0,1,2,7.333333,3.653846,3,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
1,0,0,0,0,0,1,0,2,0,0,6,1,1,1,0,0,22.000000,2.888889,1,pop-stars
1,2,0,0,1,0,1,0,0,0,0,7,3,3,1,0,1,7.500000,3.031250,4,pop-stars
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.000000,5.500000,1,pop-stars
3,0,0,0,1,0,0,0,0,0,1,3,2,2,0,2,0,9.000000,2.892857,3,pop-stars
1,2,0,0,0,0,1,0,0,0,0,9,1,0,0,0,2,5.000000,3.181818,4,pop-stars
0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,7,7.333333,4.208333,3,pop-stars
2,0,0,0,2,0,2,0,0,0,0,6,0,1,0,0,0,23.000000,4.111111,1,pop-stars
1,0,0,1,0,0,0,0,0,0,0,3,7,1,0,1,0,6.500000,3.629630,4,pop-stars
1,0,0,0,0,0,0,2,0,1,0,4,1,3,0,0,1,7.000000,2.807692,3,pop-stars
1,0,1,1,1,0,1,0,2,0,0,7,2,0,0,0,0,6.750000,3.379310,4,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,17.000000,3.947368,1,pop-stars
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4.000000,2.800000,1,pop-stars
2,0,0,0,0,0,0,1,1,1,0,7,1,1,0,0,0,10.000000,2.833333,2,pop-stars
1,2,0,0,0,0,1,0,0,0,0,7,0,0,0,0,14,7.333333,3.120000,3,pop-stars
3,1,1,0,0,0,0,0,0,0,0,6,0,1,0,1,1,13.500000,3.258065,2,pop-stars
1,3,1,0,0,0,2,0,0,0,0,5,0,2,0,0,0,8.000000,3.142857,3,pop-stars
1,0,0,1,1,0,2,0,0,0,0,7,0,2,1,1,0,12.500000,3.964286,2,pop-stars
0,0,1,1,0,2,0,1,0,1,0,2,0,0,0,0,1,5.500000,3.214286,2,pop-stars
1,3,0,1,0,0,0,0,0,0,0,8,1,1,0,2,0,8.000000,3.423077,3,pop-stars
0,0,0,0,0,0,1,0,1,0,0,8,2,1,0,0,0,3.166667,2.590909,6,pop-stars
0,1,1,2,0,0,0,0,0,0,0,3,4,0,1,0,1,21.000000,3.954545,1,pop-stars
0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2.500000,5.166667,2,pop-stars
1,0,0,0,1,0,1,1,0,0,0,9,2,3,0,2,1,15.500000,2.794118,2,pop-stars
1,0,1,0,1,0,0,0,1,0,0,4,0,1,1,0,0,10.000000,3.333333,2,pop-stars
0,0,0,2,1,0,1,0,0,0,0,12,0,0,0,0,0,28.000000,3.176471,1,pop-stars
0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,3.666667,3.583333,3,pop-stars
0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,7,9.000000,4.555556,1,pop-stars
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.000000,3.625000,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,2,1,9.000000,3.473684,2,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000,11.000000,1,pop-stars
0,0,0,1,0,1,1,0,1,0,0,3,1,1,0,0,0,8.500000,3.789474,2,pop-stars
0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,4.000000,4.000000,2,pop-stars
1,1,0,1,0,0,1,0,0,0,0,8,0,1,1,2,0,14.000000,3.250000,2,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
1,1,0,0,0,1,0,1,0,1,0,2,1,2,0,0,4,7.000000,2.894737,2,pop-stars
0,1,0,0,1,1,1,0,0,0,0,8,2,0,0,1,0,12.500000,3.689655,2,pop-stars
1,0,0,1,0,0,0,1,0,0,0,6,2,0,0,0,0,7.500000,3.375000,2,pop-stars
0,1,1,0,0,0,0,0,0,0,0,5,0,2,1,1,0,4.600000,3.458333,5,pop-stars
1,0,0,0,0,0,2,0,0,0,0,8,3,3,0,0,0,12.500000,3.821429,2,pop-stars
4,1,0,0,0,0,4,1,1,0,0,6,0,3,0,0,0,30.000000,2.450000,1,pop-stars
0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,12.000000,3.571429,1,pop-stars
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.000000,4.166667,1,pop-stars
2,0,0,0,1,0,2,0,0,0,0,8,1,0,0,0,0,8.000000,3.500000,3,pop-stars
3,1,0,0,2,0,1,0,0,0,0,5,1,1,1,0,0,8.666667,3.535714,3,pop-stars
3,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,1,22.000000,3.038462,1,pop-stars
0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,3,6.000000,3.250000,3,pop-stars
3,2,1,1,1,0,1,0,0,0,0,4,3,3,0,1,2,9.333333,3.233333,3,pop-stars
0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,9.000000,3.166667,1,pop-stars
0,3,1,1,1,0,0,0,0,0,0,7,1,1,0,3,1,30.000000,3.258065,1,pop-stars
3,0,1,1,4,0,0,0,0,0,0,8,2,0,0,0,2,9.666667,2.866667,3,pop-stars
1,1,0,0,0,0,1,0,0,0,1,8,2,4,0,0,1,9.666667,3.156250,3,pop-stars
1,3,2,2,0,1,2,0,0,0,0,2,1,0,1,0,0,6.500000,3.250000,4,pop-stars
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,10.000000,4.545455,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,11.000000,3.615385,1,pop-stars
1,0,0,0,0,0,1,0,0,0,0,6,0,2,0,1,1,21.000000,4.434783,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4.000000,2.166667,1,pop-stars
3,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,9.000000,3.090909,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5.500000,3.769231,2,pop-stars
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,4.000000,2.750000,1,pop-stars
4,0,0,1,1,0,3,0,0,0,0,7,3,2,0,0,0,27.000000,3.064516,1,pop-stars
1,1,1,0,0,0,0,1,0,0,0,5,0,1,1,0,0,11.500000,3.440000,2,pop-stars
1,1,1,0,1,0,0,0,0,0,0,8,2,2,0,1,1,4.333333,3.259259,6,pop-stars
1,1,0,2,2,0,0,0,0,0,0,3,0,2,0,0,0,8.500000,3.421053,2,pop-stars
0,0,1,1,0,0,0,0,0,0,0,4,0,4,0,0,0,6.333333,4.047619,3,pop-stars
1,0,0,0,0,0,0,0,0,0,0,7,3,2,0,1,0,8.666667,3.551724,3,pop-stars
0,1,0,0,1,0,1,0,0,0,0,5,0,2,0,2,0,9.000000,4.105263,2,pop-stars
0,0,0,1,0,0,0,1,0,0,0,3,0,4,1,2,0,6.333333,4.190476,3,pop-stars
0,2,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,13.000000,3.928571,1,pop-stars
0,0,1,1,0,1,2,0,0,0,0,1,0,2,0,0,0,9.000000,2.769231,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.000000,4.500000,1,pop-stars
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,7.000000,1.888889,1,pop-stars
2,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,7.333333,3.333333,3,pop-stars
0,0,0,0,2,0,1,0,0,0,0,8,0,0,0,0,0,26.000000,4.185185,1,pop-stars
0,0,1,2,0,0,2,0,0,2,0,3,0,2,1,0,2,12.000000,3.928571,2,pop-stars
0,2,1,0,0,0,1,0,0,0,0,2,0,3,0,1,0,3.750000,2.550000,4,pop-stars
2,0,0,0,1,0,4,0,0,0,0,7,0,3,1,0,3,14.000000,3.090909,2,pop-stars
2,1,0,2,1,0,3,0,0,0,0,3,3,2,1,0,0,13.500000,3.218750,2,pop-stars
2,1,1,1,2,0,0,1,0,0,0,4,0,1,1,0,2,9.000000,3.095238,2,pop-stars
0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,5.500000,4.000000,2,pop-stars
0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,10.000000,3.727273,1,pop-stars
0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,16,9.000000,3.200000,2,pop-stars
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.000000,3.250000,1,pop-stars
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,11.000000,3.928571,1,pop-stars
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,1,pop-stars
0,1,0,1,0,0,2,0,0,0,0,7,0,0,0,0,0,9.000000,4.666667,2,pop-stars
1,1,2,1,0,1,1,3,0,0,0,4,1,2,0,0,1,23.000000,2.413793,1,pop-stars
2,0,1,0,2,0,0,0,0,0,0,9,1,2,0,0,3,9.000000,3.655172,3,pop-stars
1,0,0,0,0,0,1,2,0,0,0,8,1,1,0,1,0,12.000000,3.758621,2,pop-stars
3,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,23.000000,3.440000,1,pop-stars
1,0,0,1,0,1,0,0,0,0,0,7,3,0,0,0,0,8.666667,3.448276,3,pop-stars
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,pop-stars
1,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,6.666667,3.000000,3,pop-stars
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.000000,1.200000,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3.000000,2.714286,2,pop-stars
1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,6.000000,2.222222,1,pop-stars
1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7.000000,2.333333,1,pop-stars
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2.000000,3.750000,2,pop-stars
0,2,0,0,0,0,0,1,0,0,0,6,0,1,0,0,1,14.000000,3.666667,1,pop-stars
0,1,1,0,0,0,0,0,0,0,0,4,2,1,0,1,1,3.500000,2.437500,4,pop-stars
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,13.000000,4.285714,1,pop-stars
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,9.000000,3.888889,1,pop-stars
0,0,2,2,0,0,0,1,0,0,0,3,1,0,0,0,1,7.000000,2.294118,2,pop-stars
0,0,0,1,0,0,0,1,0,0,0,11,0,0,0,0,4,11.500000,3.185185,2,pop-stars
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000000,3.600000,2,pop-stars
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.000000,4.500000,1,pop-stars
